,Admin2,Province_State,Lat,Long_,Confirmed,Deaths,Recovered,County,State,TotalPop,Transit,WorkAtHome
1122,Habersham,Georgia,34.63331566,-83.53094677,785,41,0,Habersham,Georgia,43527.0,0.5,3.0
1123,Hale,Alabama,32.76039258,-87.63284988,367,23,0,Hale,Alabama,15256.0,0.0,1.2
1124,Hale,Texas,34.07044901,-101.82681140000001,776,11,0,Hale,Texas,35504.0,0.4,3.6
1125,Halifax,North Carolina,36.25669272,-77.6556109,430,4,0,Halifax,North Carolina,53407.0,0.1,1.7
1126,Halifax,Virginia,36.76654925,-78.93512622,89,1,0,Halifax,Virginia,35506.0,0.4,2.9
1127,Hall,Georgia,34.32207823,-83.81896936,3928,65,0,Hall,Georgia,187916.0,0.3,3.9
1128,Hall,Nebraska,40.87257079,-98.50218293,1627,47,0,Hall,Nebraska,60792.0,1.1,2.7
1130,Hamblen,Tennessee,36.21990035,-83.26586179,514,4,0,Hamblen,Tennessee,62999.0,0.3,2.0
1131,Hamilton,Florida,30.49673973,-82.94998918,439,2,0,Hamilton,Florida,14395.0,0.0,3.7
1133,Hamilton,Indiana,40.07306535,-86.05244729,1779,101,0,Hamilton,Indiana,296635.0,0.2,6.2
1134,Hamilton,Iowa,42.38382428,-93.70197703,207,1,0,Hamilton,Iowa,15297.0,0.0,3.3
1135,Hamilton,Kansas,37.99978709,-101.7921066,33,0,0,Hamilton,Kansas,2586.0,0.0,8.3
1136,Hamilton,Nebraska,40.87349452,-98.02099117,73,12,0,Hamilton,Nebraska,9100.0,0.0,6.5
1138,Hamilton,Ohio,39.19673558,-84.54502924,7179,208,0,Hamilton,Ohio,804194.0,3.7,4.1
1139,Hamilton,Tennessee,35.17670231,-85.16652245,3648,38,0,Hamilton,Tennessee,348121.0,1.0,4.2
1140,Hamilton,Texas,31.70470573,-98.11083887,34,1,0,Hamilton,Texas,8266.0,0.0,3.6
1141,Hamlin,South Dakota,44.67385954,-97.18829593,13,0,0,Hamlin,South Dakota,5982.0,0.0,8.5
1142,Hampden,Massachusetts,42.13440424,-72.63235561,7039,679,0,Hampden,Massachusetts,468041.0,2.2,3.4
1143,Hampshire,Massachusetts,42.33997957,-72.65898478,1012,117,0,Hampshire,Massachusetts,160759.0,3.4,7.8
1144,Hampshire,West Virginia,39.32103553,-78.60826476,44,1,0,Hampshire,West Virginia,23542.0,0.4,1.6
1145,Hampton,South Carolina,32.77419582,-81.13845571,120,3,0,Hampton,South Carolina,20473.0,1.8,1.3
1147,Hancock,Georgia,33.2721566,-82.99766919,236,33,0,Hancock,Georgia,8881.0,0.8,2.0
1148,Hancock,Illinois,40.40423981,-91.16313899,21,1,0,Hancock,Illinois,18738.0,0.2,7.5
1149,Hancock,Indiana,39.82304555,-85.77566351,472,36,0,Hancock,Indiana,71328.0,0.1,4.8
1150,Hancock,Iowa,43.08178477,-93.73454884,63,1,0,Hancock,Iowa,11092.0,0.5,6.8
1151,Hancock,Kentucky,37.83766422,-86.78280584,32,0,0,Hancock,Kentucky,8669.0,0.1,2.1
1152,Hancock,Maine,44.59816444,-68.38401854,18,1,0,Hancock,Maine,54658.0,0.8,7.9
1153,Hancock,Mississippi,30.41830223,-89.48851033,158,13,0,Hancock,Mississippi,45627.0,0.2,2.5
1154,Hancock,Ohio,41.00250487,-83.66838948,92,1,0,Hancock,Ohio,75428.0,0.3,3.5
1155,Hancock,Tennessee,36.52692871,-83.22375847,12,0,0,Hancock,Tennessee,6642.0,2.2,4.2
1156,Hancock,West Virginia,40.51943859,-80.57461608,46,0,0,Hancock,West Virginia,30201.0,1.4,1.8
1158,Hanover,Virginia,37.7583355,-77.49464673,486,31,0,Hanover,Virginia,101340.0,0.4,6.2
1159,Hansford,Texas,36.27743284,-101.3545796,38,2,0,Hansford,Texas,5559.0,0.0,2.1
1160,Hanson,South Dakota,43.6746384,-97.78715148,14,0,0,Hanson,South Dakota,3386.0,0.1,7.9
1161,Haralson,Georgia,33.79602175,-85.21005667,114,5,0,Haralson,Georgia,28565.0,0.1,2.5
1162,Hardee,Florida,27.49293939,-81.80956574,613,4,0,Hardee,Florida,27468.0,2.5,2.6
1163,Hardeman,Tennessee,35.20772017,-88.99161161,456,4,0,Hardeman,Tennessee,26253.0,0.1,5.3
1166,Hardin,Iowa,42.38353877,-93.23654611,92,0,0,Hardin,Iowa,17393.0,0.2,4.4
1167,Hardin,Kentucky,37.6976111,-85.96319251,286,6,0,Hardin,Kentucky,107529.0,0.5,3.2
1168,Hardin,Ohio,40.66015414,-83.65929931,125,12,0,Hardin,Ohio,31736.0,0.3,4.7
1169,Hardin,Tennessee,35.19732531,-88.18593755,142,7,0,Hardin,Tennessee,25900.0,0.2,4.8
1170,Hardin,Texas,30.33364686,-94.38931817,404,5,0,Hardin,Texas,55375.0,0.1,1.9
1172,Hardy,West Virginia,39.00683177,-78.85855301,47,0,0,Hardy,West Virginia,13936.0,0.4,2.3
1173,Harford,Maryland,39.55010644,-76.30775940000002,1311,66,0,Harford,Maryland,248966.0,1.7,3.9
1174,Harlan,Kentucky,36.85699301,-83.21899516,45,2,0,Harlan,Kentucky,28400.0,0.8,1.4
1177,Harnett,North Carolina,35.36731853,-78.87243571,804,32,0,Harnett,North Carolina,124320.0,0.1,3.0
1181,Harris,Georgia,32.73709786,-84.90538572,465,13,0,Harris,Georgia,32776.0,0.2,2.8
1182,Harris,Texas,29.86,-95.39,49027,473,0,Harris,Texas,4356362.0,2.9,3.3
1183,Harrison,Indiana,38.19467379,-86.10948271,220,22,0,Harrison,Indiana,39230.0,0.3,3.9
1184,Harrison,Iowa,41.68330137,-95.81558439,63,0,0,Harrison,Iowa,14467.0,0.2,4.7
1185,Harrison,Kentucky,38.44188174,-84.32869741,82,0,0,Harrison,Kentucky,18648.0,0.1,2.4
1186,Harrison,Mississippi,30.51359752,-89.12467576,1231,16,0,Harrison,Mississippi,196268.0,1.0,2.1
1187,Harrison,Missouri,40.35570088,-93.99222144,31,0,0,Harrison,Missouri,8722.0,0.1,4.2
1188,Harrison,Ohio,40.29380509,-81.09068544,13,1,0,Harrison,Ohio,15633.0,0.1,2.7
1189,Harrison,Texas,32.54935988,-94.36934071,451,31,0,Harrison,Texas,66417.0,0.1,3.3
1190,Harrison,West Virginia,39.2853852,-80.37919577,126,1,0,Harrison,West Virginia,68998.0,0.6,2.4
1192,Hart,Georgia,34.34626973,-82.96567682,121,0,0,Hart,Georgia,25498.0,0.0,5.1
1193,Hart,Kentucky,37.29943898,-85.88461055,50,0,0,Hart,Kentucky,18441.0,0.3,4.8
1194,Hartford,Connecticut,41.80283011,-72.73103891,11950,1394,0,Hartford,Connecticut,896943.0,3.6,3.6
1195,Hartley,Texas,35.84008013,-102.6029022,59,2,0,Hartley,Texas,6121.0,0.0,5.4
1196,Harvey,Kansas,38.04293782,-97.42747573,91,1,0,Harvey,Kansas,34835.0,0.2,4.0
1197,Haskell,Kansas,37.562039399999996,-100.8710738,33,0,0,Haskell,Kansas,4130.0,0.0,7.0
1198,Haskell,Oklahoma,35.22257600000001,-95.11513306,17,0,0,Haskell,Oklahoma,12850.0,0.0,4.8
1200,Hawkins,Tennessee,36.44355426,-82.94885298,100,2,0,Hawkins,Tennessee,56595.0,0.5,2.2
1202,Hays,Texas,30.05669873,-98.02944344,3643,11,0,Hays,Texas,177562.0,1.0,6.0
1203,Haywood,North Carolina,35.55269063,-82.98196486,138,0,0,Haywood,North Carolina,59170.0,0.4,3.8
1204,Haywood,Tennessee,35.58332824,-89.28536625,150,3,0,Haywood,Tennessee,18248.0,0.0,2.4
1205,Heard,Georgia,33.29686567,-85.12886832,85,3,0,Heard,Georgia,11617.0,0.0,0.5
1206,Hemphill,Texas,35.83764858,-100.2703577,22,0,0,Hemphill,Texas,4115.0,0.0,3.8
1207,Hempstead,Arkansas,33.73325583,-93.66935133,96,1,0,Hempstead,Arkansas,22336.0,0.5,3.6
1209,Henderson,Kentucky,37.79344553,-87.57392021,214,3,0,Henderson,Kentucky,46396.0,0.5,2.5
1210,Henderson,North Carolina,35.33788927,-82.4766782,973,51,0,Henderson,North Carolina,109719.0,0.2,5.3
1211,Henderson,Tennessee,35.65581134,-88.38600175,90,0,0,Henderson,Tennessee,28013.0,0.2,3.0
1212,Henderson,Texas,32.21128872,-95.85846587,319,5,0,Henderson,Texas,79016.0,0.1,3.8
1213,Hendricks,Indiana,39.76719009,-86.51037283,1482,100,0,Hendricks,Indiana,153435.0,0.1,3.6
1214,Hendry,Florida,26.55386945,-81.16469006,1267,30,0,Hendry,Florida,38363.0,7.9,2.9
1215,Hennepin,Minnesota,45.00761521,-93.47694895,13790,791,0,Hennepin,Minnesota,1197776.0,7.3,5.2
1216,Henrico,Virginia,37.53460572,-77.39326555,2925,173,0,Henrico,Virginia,318864.0,1.1,4.5
1217,Henry,Alabama,31.51148016,-85.24267944,161,3,0,Henry,Alabama,17252.0,0.1,2.2
1218,Henry,Georgia,33.4533428,-84.14814659999998,1851,34,0,Henry,Georgia,211512.0,1.1,5.1
1219,Henry,Illinois,41.3533994,-90.13296166,122,1,0,Henry,Illinois,49883.0,0.1,3.4
1220,Henry,Indiana,39.93029017,-85.39625719,306,18,0,Henry,Indiana,49146.0,0.3,3.0
1221,Henry,Iowa,40.98767962,-91.54436349,93,3,0,Henry,Iowa,20080.0,0.2,4.2
1222,Henry,Kentucky,38.44942688,-85.11587507,45,2,0,Henry,Kentucky,15455.0,0.3,3.0
1223,Henry,Missouri,38.38482826,-93.79293734,27,3,0,Henry,Missouri,22034.0,0.0,4.0
1224,Henry,Ohio,41.3339642,-84.06830637,38,0,0,Henry,Ohio,28015.0,0.3,2.3
1225,Henry,Tennessee,36.33160906,-88.30121797,56,0,0,Henry,Tennessee,32269.0,0.1,3.9
1226,Henry,Virginia,36.68542395,-79.87634026,363,5,0,Henry,Virginia,52580.0,0.3,2.2
1227,Herkimer,New York,43.42034246,-74.96145307,195,4,0,Herkimer,New York,64034.0,0.8,4.6
1228,Hernando,Florida,28.55364461,-82.42700204,946,10,0,Hernando,Florida,174809.0,0.1,5.0
1229,Hertford,North Carolina,36.3607755,-76.98104134,181,11,0,Hertford,North Carolina,24368.0,0.6,1.4
1232,Hickman,Tennessee,35.80609681,-87.47643507,114,0,0,Hickman,Tennessee,24283.0,0.4,3.5
1234,Hidalgo,New Mexico,31.91383467,-108.7151824,75,0,0,Hidalgo,New Mexico,4643.0,0.1,5.9
1235,Hidalgo,Texas,26.39418217,-98.18299696,8040,150,0,Hidalgo,Texas,819217.0,0.3,4.6
1236,Highland,Ohio,39.1839264,-83.60331456,58,1,0,Highland,Ohio,43170.0,0.8,4.0
1238,Highlands,Florida,27.34254618,-81.34071957,590,13,0,Highlands,Florida,98328.0,2.3,3.8
1239,Hill,Montana,48.62879827,-110.1129252,14,0,0,Hill,Montana,16523.0,0.2,4.1
1240,Hill,Texas,31.99045053,-97.13423143,154,2,0,Hill,Texas,34923.0,0.1,4.4
1241,Hillsborough,Florida,27.9276559,-82.32013172,20508,189,0,Hillsborough,Florida,1302884.0,1.4,5.5
1242,Hillsborough,New Hampshire,42.91537785,-71.7200253,3443,261,0,Hillsborough,New Hampshire,403972.0,0.9,6.2
1243,Hillsdale,Michigan,41.88753639,-84.59312019,211,25,0,Hillsdale,Michigan,46178.0,0.2,4.4
1244,Hinds,Mississippi,32.2656285,-90.44435448,3102,58,0,Hinds,Mississippi,245874.0,0.6,2.6
1247,Hocking,Ohio,39.49537927,-82.47991446,84,8,0,Hocking,Ohio,28914.0,0.3,3.1
1248,Hockley,Texas,33.60771256,-102.3431676,109,1,0,Hockley,Texas,23322.0,0.1,2.4
1250,Hoke,North Carolina,35.01888303,-79.23651674,480,5,0,Hoke,North Carolina,51075.0,0.8,2.6
1251,Holmes,Florida,30.86747479,-85.81319222,234,1,0,Holmes,Florida,19635.0,0.3,2.7
1252,Holmes,Mississippi,33.12345854,-90.08923538,608,42,0,Holmes,Mississippi,18772.0,1.2,1.1
1253,Holmes,Ohio,40.56163713,-81.92635677,264,5,0,Holmes,Ohio,43436.0,0.3,8.9
1256,Hood,Texas,32.42990927,-97.83242024,216,5,0,Hood,Texas,53171.0,0.1,5.8
1257,Hood River,Oregon,45.51872811,-121.65520359999998,109,0,0,Hood River,Oregon,22749.0,0.1,9.3
1260,Hopkins,Kentucky,37.30939025,-87.54670406,317,33,0,Hopkins,Kentucky,46518.0,0.1,1.6
1261,Hopkins,Texas,33.14875072,-95.56351139,88,1,0,Hopkins,Texas,35645.0,0.1,4.5
1262,Horry,South Carolina,33.9212828,-78.99555293,6055,75,0,Horry,South Carolina,290730.0,0.2,3.4
1263,Hot Spring,Arkansas,34.31709259,-92.95396325,1294,1,0,Hot Spring,Arkansas,33316.0,0.6,1.7
1264,Hot Springs,Wyoming,43.71930657,-108.44231740000001,12,0,0,Hot Springs,Wyoming,4809.0,0.6,5.2
1265,Houghton,Michigan,46.89988536,-88.68495385,30,0,0,Houghton,Michigan,36660.0,0.9,3.9
1266,Houston,Alabama,31.15197924,-85.29939599,658,7,0,Houston,Alabama,103534.0,0.3,2.1
1267,Houston,Georgia,32.45802497,-83.66879087,1017,31,0,Houston,Georgia,147570.0,0.1,1.9
1268,Houston,Minnesota,43.67129565,-91.49143057,32,0,0,Houston,Minnesota,18812.0,0.5,6.2
1269,Houston,Tennessee,36.28872054,-87.71878828,24,0,0,Houston,Tennessee,8290.0,0.3,1.3
1270,Houston,Texas,31.31925973,-95.42226208,188,0,0,Houston,Texas,22949.0,0.0,5.0
1271,Howard,Arkansas,34.09007427,-93.9934871,154,1,0,Howard,Arkansas,13555.0,1.9,4.4
1272,Howard,Indiana,40.48527731,-86.11351892,617,58,0,Howard,Indiana,82765.0,0.6,2.7
1273,Howard,Iowa,43.35671042,-92.31702714,37,0,0,Howard,Iowa,9494.0,0.2,8.3
1274,Howard,Maryland,39.25305293,-76.93126208,2891,96,0,Howard,Maryland,304115.0,3.8,5.5
1276,Howard,Nebraska,41.2200529,-98.5166499,48,4,0,Howard,Nebraska,6347.0,0.0,11.4
1277,Howard,Texas,32.30621324,-101.4356444,71,1,0,Howard,Texas,36105.0,0.2,1.7
1278,Howell,Missouri,36.77383887,-91.88683935,52,0,0,Howell,Missouri,40326.0,0.1,3.7
1279,Hubbard,Minnesota,47.10778564,-94.91693868,11,0,0,Hubbard,Minnesota,20574.0,0.4,6.1
1280,Hudson,New Jersey,40.73766234,-74.07515667,19193,1487,0,Hudson,New Jersey,662619.0,41.0,3.0
1281,Hudspeth,Texas,31.45628381,-105.388178,18,0,0,Hudspeth,Texas,3330.0,0.0,10.6
1283,Hughes,Oklahoma,35.04912569,-96.24921145,15,0,0,Hughes,Oklahoma,13785.0,0.7,9.4
1284,Hughes,South Dakota,44.39091534,-99.99661148,72,2,0,Hughes,South Dakota,17466.0,0.4,1.9
1285,Humboldt,California,40.69923009,-123.876044,167,4,0,Humboldt,California,135034.0,1.7,7.2
1286,Humboldt,Iowa,42.7764426,-94.20722537,61,1,0,Humboldt,Iowa,9674.0,0.1,4.0
1287,Humboldt,Nevada,41.40692186,-118.11094270000001,91,4,0,Humboldt,Nevada,17067.0,13.9,3.8
1288,Humphreys,Mississippi,33.12825718,-90.52252707,178,10,0,Humphreys,Mississippi,8984.0,0.0,1.5
1289,Humphreys,Tennessee,36.03958805,-87.77992872,52,2,0,Humphreys,Tennessee,18240.0,0.0,3.8
1290,Hunt,Texas,33.12351514,-96.08551032,720,8,0,Hunt,Texas,88052.0,0.0,3.2
1291,Hunterdon,New Jersey,40.56335249,-74.91284156,1095,126,0,Hunterdon,New Jersey,126250.0,2.1,7.6
1292,Huntingdon,Pennsylvania,40.42162652,-77.97673273,260,4,0,Huntingdon,Pennsylvania,45906.0,0.3,3.4
1293,Huntington,Indiana,40.82907273,-85.48822092,93,2,0,Huntington,Indiana,36863.0,0.2,3.7
1294,Huron,Michigan,43.83353985,-83.04078453,80,3,0,Huron,Michigan,32290.0,0.5,4.3
1295,Huron,Ohio,41.14651175,-82.59867951,264,3,0,Huron,Ohio,58937.0,0.8,2.3
1296,Hutchinson,South Dakota,43.33449012,-97.75536441,18,0,0,Hutchinson,South Dakota,7226.0,0.0,10.2
1297,Hutchinson,Texas,35.84006574,-101.3546643,81,0,0,Hutchinson,Texas,21858.0,0.2,2.8
1298,Hyde,North Carolina,35.42017674,-76.15180542,31,0,0,Hyde,North Carolina,5693.0,0.0,5.6
1300,Iberia,Louisiana,29.86803617,-91.75871777,1408,52,0,Iberia,Louisiana,73938.0,0.6,1.6
1301,Iberville,Louisiana,30.25734305,-91.3499598,857,43,0,Iberville,Louisiana,33229.0,0.5,1.5
1302,Ida,Iowa,42.38696136,-95.51355387,24,0,0,Ida,Iowa,7071.0,0.3,7.2
1303,Idaho,Idaho,45.84721541,-115.4634436,13,0,0,Idaho,Idaho,16312.0,0.1,9.3
1304,Imperial,California,33.0393082,-115.36690420000001,8119,141,0,Imperial,California,178206.0,1.1,4.0
1305,Independence,Arkansas,35.74242707,-91.57001641,79,0,0,Independence,Arkansas,36952.0,0.1,1.7
1306,Indian River,Florida,27.69308961,-80.60556721,1337,22,0,Indian River,Florida,142866.0,0.3,5.7
1307,Indiana,Pennsylvania,40.65241041,-79.08963285,169,6,0,Indiana,Pennsylvania,87895.0,0.6,3.2
1308,Ingham,Michigan,42.59716886,-84.37472069,1207,29,0,Ingham,Michigan,283491.0,3.2,3.9
1309,Inyo,California,36.51112084,-117.41119779999998,37,1,0,Inyo,California,18373.0,0.8,5.4
1310,Ionia,Michigan,42.94502238,-85.07413319,218,5,0,Ionia,Michigan,64064.0,0.5,3.7
1311,Iosco,Michigan,44.35486835,-83.63484895,122,11,0,Iosco,Michigan,25401.0,0.0,3.7
1312,Iowa,Iowa,41.68630265,-92.0643373,63,1,0,Iowa,Iowa,16344.0,0.2,6.1
1313,Iowa,Wisconsin,43.00050278,-90.13469017,47,0,0,Iowa,Wisconsin,23769.0,0.4,6.4
1314,Iredell,North Carolina,35.80950511,-80.8743128,1179,10,0,Iredell,North Carolina,165066.0,0.4,4.3
1318,Iron,Wisconsin,46.26302338,-90.24295041,17,1,0,Iron,Wisconsin,5907.0,0.2,4.7
1319,Iroquois,Illinois,40.74717633,-87.82466784,176,5,0,Iroquois,Illinois,29053.0,0.2,5.8
1320,Irwin,Georgia,31.60213036,-83.27501387,107,1,0,Irwin,Georgia,9408.0,0.0,4.2
1321,Isabella,Michigan,43.64060976,-84.84664923,163,8,0,Isabella,Michigan,70669.0,1.3,4.0
1322,Isanti,Minnesota,45.56181234,-93.29487636,84,0,0,Isanti,Minnesota,38296.0,1.3,5.1
1323,Island,Washington,48.14713305,-122.5216407,206,11,0,Island,Washington,79329.0,2.8,7.2
1324,Isle of Wight,Virginia,36.90579348,-76.70842863,237,9,0,Isle of Wight,Virginia,35740.0,0.2,2.8
1325,Issaquena,Mississippi,32.72531359,-90.97392828,11,1,0,Issaquena,Mississippi,1291.0,0.3,2.3
1326,Itasca,Minnesota,47.51009045,-93.63092229,76,12,0,Itasca,Minnesota,45354.0,1.0,4.3
1327,Itawamba,Mississippi,34.27993475,-88.3606733,152,8,0,Itawamba,Mississippi,23451.0,0.4,2.2
1328,Izard,Arkansas,36.09604046,-91.90847954,26,1,0,Izard,Arkansas,13480.0,0.0,3.8
1329,Jack,Texas,33.23377248,-98.17283469,13,0,0,Jack,Texas,8946.0,0.0,3.5
1330,Jackson,Alabama,34.78144169,-85.99750489,472,2,0,Jackson,Alabama,52860.0,0.1,2.4
1331,Jackson,Arkansas,35.59802983,-91.21494602,42,0,0,Jackson,Arkansas,17597.0,0.1,2.7
1333,Jackson,Florida,30.795459700000002,-85.21500423,652,2,0,Jackson,Florida,48900.0,0.1,1.9
1334,Jackson,Georgia,34.13794553,-83.56814788,548,12,0,Jackson,Georgia,61420.0,0.2,5.4
1335,Jackson,Illinois,37.78595185,-89.38232563,359,19,0,Jackson,Illinois,59534.0,1.0,3.6
1336,Jackson,Indiana,38.90915820000001,-86.03851889,481,3,0,Jackson,Indiana,43471.0,0.4,1.8
1337,Jackson,Iowa,42.17178824,-90.57354837,72,0,0,Jackson,Iowa,19572.0,0.5,5.2
1338,Jackson,Kansas,39.41673394,-95.79356799,124,1,0,Jackson,Kansas,13400.0,0.1,4.4
1339,Jackson,Kentucky,37.41866422,-83.99825483,117,14,0,Jackson,Kentucky,13357.0,1.4,0.7
1340,Jackson,Louisiana,32.30251776,-92.55692092,243,17,0,Jackson,Louisiana,16109.0,0.4,5.6
1341,Jackson,Michigan,42.24807035,-84.42258681,558,32,0,Jackson,Michigan,159759.0,0.4,3.2
1342,Jackson,Minnesota,43.67423373,-95.15398258,58,0,0,Jackson,Minnesota,10211.0,0.2,6.7
1343,Jackson,Mississippi,30.54020656,-88.64184064,809,19,0,Jackson,Mississippi,140676.0,0.3,1.8
1344,Jackson,Missouri,39.01002188,-94.34724536,1646,46,0,Jackson,Missouri,680905.0,2.4,4.2
1345,Jackson,North Carolina,35.28814273,-83.14093385,220,1,0,Jackson,North Carolina,40812.0,0.6,3.4
1346,Jackson,Ohio,39.01914254,-82.61818559999998,32,0,0,Jackson,Ohio,32854.0,0.3,1.6
1347,Jackson,Oklahoma,34.58781741,-99.41138784,72,3,0,Jackson,Oklahoma,26056.0,0.2,2.1
1348,Jackson,Oregon,42.43201126,-122.72893090000001,187,0,0,Jackson,Oregon,208363.0,1.5,7.3
1350,Jackson,Tennessee,36.36380466,-85.67239905,52,0,0,Jackson,Tennessee,11496.0,0.0,2.1
1351,Jackson,Texas,28.95472367,-96.57749563,90,1,0,Jackson,Texas,14486.0,1.1,6.0
1352,Jackson,West Virginia,38.84263974,-81.68148753,148,18,0,Jackson,West Virginia,29256.0,0.3,1.0
1353,Jackson,Wisconsin,44.31864893,-90.80566792,36,1,0,Jackson,Wisconsin,20543.0,0.1,5.3
1354,James City,Virginia,37.31156958,-76.76950618,378,16,0,James City,Virginia,70673.0,0.9,5.7
1355,Jasper,Georgia,33.31535543,-83.68844964,89,1,0,Jasper,Georgia,13593.0,0.1,3.7
1356,Jasper,Illinois,39.01054275,-88.15437049,47,7,0,Jasper,Illinois,9635.0,0.1,5.7
1357,Jasper,Indiana,41.02078733,-87.11553319,142,2,0,Jasper,Indiana,33448.0,0.3,2.3
1358,Jasper,Iowa,41.68576082,-93.05567785,359,17,0,Jasper,Iowa,36726.0,0.6,5.8
1359,Jasper,Mississippi,32.01922104,-89.11786866,295,6,0,Jasper,Mississippi,16588.0,0.9,0.9
1360,Jasper,Missouri,37.20351921,-94.34050458,1056,11,0,Jasper,Missouri,117184.0,0.4,3.8
1361,Jasper,South Carolina,32.43171982,-81.02487495,277,3,0,Jasper,South Carolina,26549.0,0.3,3.6
1362,Jasper,Texas,30.74685667,-94.02667579,80,1,0,Jasper,Texas,35768.0,0.2,3.0
1363,Jay,Indiana,40.43781032,-85.00576229,72,0,0,Jay,Indiana,21255.0,0.3,3.2
1364,Jeff Davis,Georgia,31.80405727,-82.63724870000001,171,3,0,Jeff Davis,Georgia,14990.0,0.1,2.9
1366,Jefferson,Alabama,33.55554728,-86.89506300000002,7186,174,0,Jefferson,Alabama,659026.0,0.9,2.5
1367,Jefferson,Arkansas,34.26767081,-91.92619839,900,29,0,Jefferson,Arkansas,73548.0,0.5,2.4
1368,Jefferson,Colorado,39.58635604,-105.2517692,3089,217,0,Jefferson,Colorado,552344.0,3.2,7.0
1369,Jefferson,Florida,30.43669112,-83.89442308,93,4,0,Jefferson,Florida,14198.0,0.1,5.1
1370,Jefferson,Georgia,33.05867328,-82.41609057,229,2,0,Jefferson,Georgia,16374.0,0.6,3.7
1371,Jefferson,Idaho,43.82078483,-112.3131749,34,0,0,Jefferson,Idaho,26792.0,1.4,4.6
1372,Jefferson,Illinois,38.29980057,-88.9240025,117,17,0,Jefferson,Illinois,38578.0,0.4,3.8
1373,Jefferson,Indiana,38.78576239,-85.43633383,93,2,0,Jefferson,Indiana,32453.0,0.3,3.8
1374,Jefferson,Iowa,41.03192394,-91.94849466,63,0,0,Jefferson,Iowa,17318.0,0.1,12.8
1375,Jefferson,Kansas,39.2347941,-95.38289232,37,0,0,Jefferson,Kansas,18898.0,0.4,2.4
1376,Jefferson,Kentucky,38.18664655,-85.65931031,4661,206,0,Jefferson,Kentucky,755809.0,2.7,3.2
1377,Jefferson,Louisiana,29.74075478,-90.11115756,11450,495,0,Jefferson,Louisiana,435092.0,1.2,2.2
1378,Jefferson,Mississippi,31.73397872,-91.03764977,135,3,0,Jefferson,Mississippi,7586.0,0.5,0.7
1379,Jefferson,Missouri,38.25926778,-90.53870896,613,22,0,Jefferson,Missouri,221577.0,0.2,3.1
1380,Jefferson,Montana,46.14907081,-112.094396,12,0,0,Jefferson,Montana,11502.0,0.1,6.3
1381,Jefferson,Nebraska,40.17584531,-97.142601,11,0,0,Jefferson,Nebraska,7433.0,0.8,7.3
1382,Jefferson,New York,44.04200959,-75.94653457,100,0,0,Jefferson,New York,118947.0,0.4,4.0
1383,Jefferson,Ohio,40.38614126,-80.76259514,132,2,0,Jefferson,Ohio,68053.0,0.4,3.3
1384,Jefferson,Oklahoma,34.11130184,-97.83182974,18,0,0,Jefferson,Oklahoma,6333.0,0.3,3.6
1385,Jefferson,Oregon,44.62806839,-121.17832,169,0,0,Jefferson,Oregon,22061.0,0.3,4.0
1386,Jefferson,Pennsylvania,41.12913106,-78.9986361,41,1,0,Jefferson,Pennsylvania,44756.0,0.4,2.8
1387,Jefferson,Tennessee,36.04818632,-83.45148924,196,1,0,Jefferson,Tennessee,52490.0,0.1,3.1
1388,Jefferson,Texas,29.8832777,-94.16434171,3665,42,0,Jefferson,Texas,252872.0,0.7,1.6
1389,Jefferson,Washington,47.75003077,-123.56097040000002,44,0,0,Jefferson,Washington,30083.0,1.7,8.7
1390,Jefferson,West Virginia,39.30776166,-77.86014147,258,4,0,Jefferson,West Virginia,55214.0,2.5,5.0
1391,Jefferson,Wisconsin,43.02054068,-88.77529134,369,4,0,Jefferson,Wisconsin,84345.0,0.4,3.8
1392,Jefferson Davis,Louisiana,30.26896765,-92.81210004,640,14,0,Jefferson Davis,Louisiana,31434.0,0.0,2.0
1393,Jefferson Davis,Mississippi,31.56884708,-89.82670990000004,129,4,0,Jefferson Davis,Mississippi,11941.0,0.6,0.8
1394,Jenkins,Georgia,32.79248718,-81.96040187,144,13,0,Jenkins,Georgia,8922.0,0.0,2.0
1395,Jennings,Indiana,38.99588883,-85.62710784,180,12,0,Jennings,Indiana,28113.0,0.6,2.7
1396,Jerauld,South Dakota,44.06637798,-98.62965972,39,1,0,Jerauld,South Dakota,2031.0,0.5,11.2
1397,Jerome,Idaho,42.68891267,-114.2655033,315,5,0,Jerome,Idaho,22653.0,0.4,2.5
1398,Jersey,Illinois,39.08869046,-90.35393073,45,1,0,Jersey,Illinois,22625.0,0.1,3.8
1399,Jessamine,Kentucky,37.87119786,-84.58252003,147,0,0,Jessamine,Kentucky,50328.0,0.3,4.8
1401,Jim Hogg,Texas,27.04453923,-98.69681870000001,34,0,0,Jim Hogg,Texas,5239.0,1.1,1.0
1402,Jim Wells,Texas,27.73103938,-98.0904705,318,0,0,Jim Wells,Texas,41461.0,0.0,2.5
1403,Jo Daviess,Illinois,42.36542373,-90.21094405,55,1,0,Jo Daviess,Illinois,22397.0,0.8,5.8
1404,Johnson,Arkansas,35.56759135,-93.46036368,427,0,0,Johnson,Arkansas,25930.0,0.2,4.9
1405,Johnson,Georgia,32.70211082,-82.66166794,132,2,0,Johnson,Georgia,9794.0,0.3,1.5
1406,Johnson,Illinois,37.45939802,-88.88165419,28,0,0,Johnson,Illinois,12829.0,0.2,5.1
