,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,yr_built,lat,long
17997,630000.0,3,2.5,2320,32772,2.0,3,9,1992,47.6304,-121.988
17998,216000.0,2,1.0,1130,12500,1.0,4,7,1953,47.4514,-122.187
17999,540000.0,3,2.5,2180,11100,1.0,3,8,1983,47.717,-122.101
18000,212000.0,3,1.5,1830,12233,1.5,4,5,1930,47.2057,-122.003
18002,969950.0,3,2.5,2830,3750,3.0,3,10,2014,47.6798,-122.385
18003,715000.0,3,1.0,1610,7680,1.0,3,6,1956,47.6038,-122.303
18007,458000.0,3,4.0,1390,1569,2.0,3,9,2006,47.671,-122.269
18008,275000.0,3,1.75,1580,8775,1.0,3,6,1942,47.4845,-122.335
18010,742000.0,3,3.25,1540,704,3.0,3,9,2011,47.6177,-122.308
18011,700000.0,3,1.0,1570,4000,2.0,5,8,1908,47.6575,-122.346
18012,640000.0,4,3.0,2940,5763,1.0,5,8,1955,47.5589,-122.295
18013,352000.0,3,0.75,1240,7200,1.0,3,7,1947,47.7298,-122.342
18014,301500.0,3,1.0,1410,7419,1.0,3,7,1969,47.534,-122.173
18015,630000.0,4,2.5,2190,9880,1.0,4,8,1979,47.6926,-122.186
18016,340000.0,3,2.5,3040,6255,2.0,3,7,1999,47.3817,-122.206
18017,477500.0,4,1.75,1860,9364,1.0,3,7,1953,47.731,-122.301
18018,285000.0,3,2.5,1690,7460,1.0,3,7,1997,47.4964,-122.353
18019,255000.0,3,2.75,1900,16117,1.0,4,7,1958,47.3144,-122.278
18020,315000.0,3,2.5,1600,7982,2.0,3,8,1993,47.3397,-122.266
18021,830000.0,6,3.0,2530,9000,1.0,3,6,1978,47.6716,-122.199
18022,539950.0,3,2.25,1860,1558,3.0,3,8,2014,47.7006,-122.339
18024,735000.0,4,2.5,3100,8529,2.0,3,9,1990,47.6252,-122.029
18026,575000.0,3,2.0,1520,5000,1.5,3,7,1945,47.6733,-122.389
18027,500000.0,2,1.0,1510,4000,1.0,3,6,1924,47.6917,-122.38
18028,285500.0,4,1.75,1960,7950,1.0,4,8,1967,47.3109,-122.377
18029,498000.0,4,2.75,2270,7375,1.0,4,7,1973,47.7222,-122.168
18030,412000.0,2,1.0,910,6282,1.0,4,7,1939,47.6967,-122.354
18031,607000.0,4,2.5,2100,8220,1.0,4,8,1975,47.6733,-122.145
18032,199000.0,3,1.0,1000,8512,1.0,3,6,1991,47.2151,-121.993
18033,492500.0,4,2.75,2760,18306,1.0,3,7,1978,47.7302,-122.215
18034,585000.0,4,2.5,2840,11044,2.0,3,8,2001,47.7134,-122.237
18035,326995.0,3,2.5,1860,5321,2.0,3,7,2000,47.3848,-122.033
18036,372500.0,4,2.25,1920,9660,1.0,4,8,1968,47.4544,-122.143
18039,344000.0,4,2.5,2100,8501,2.0,5,7,1993,47.1951,-122.01
18040,409950.0,4,3.0,2430,7163,2.0,3,8,2003,47.3558,-122.013
18042,304950.0,3,1.75,1350,9000,1.0,3,7,1987,47.4487,-121.773
18043,381500.0,2,2.0,2160,35183,1.0,3,9,1985,47.312,-122.115
18044,215000.0,3,1.75,1430,13399,1.0,4,7,1946,47.4787,-122.275
18046,363000.0,3,0.75,2510,20000,2.0,4,7,1961,47.2871,-122.287
18047,240000.0,3,1.0,1690,20063,1.5,4,7,1913,47.3556,-122.294
18048,548050.0,2,2.0,1930,5479,1.0,3,8,2005,47.7054,-122.011
18049,314000.0,2,1.0,720,4920,1.0,3,6,1941,47.5352,-122.371
18050,800000.0,4,2.5,2990,16809,2.0,3,11,1990,47.7123,-122.073
18051,400000.0,5,1.75,2300,6720,2.0,3,7,1905,47.528,-122.32
18052,247000.0,1,1.0,460,4120,1.0,3,4,1937,47.4868,-122.199
18053,540000.0,2,1.75,1240,4120,1.0,4,7,1906,47.6689,-122.314
18054,410000.0,4,2.5,1900,15123,2.0,3,8,1995,47.5015,-121.772
18055,525000.0,3,1.75,2120,9146,1.0,3,8,1981,47.6475,-122.064
18056,820000.0,4,2.5,2440,5737,2.0,4,8,1929,47.6472,-122.367
18058,244000.0,2,1.0,1180,10200,1.0,4,7,1955,47.4358,-122.336
18059,275000.0,1,1.0,520,4800,1.0,3,5,1930,47.5533,-122.363
18060,577000.0,2,1.75,2070,23160,1.0,3,7,1946,47.6551,-122.394
18061,446950.0,5,2.5,2250,7945,1.0,4,7,1977,47.7316,-122.221
18063,320000.0,4,1.5,1310,137214,1.5,4,7,1926,47.362,-122.316
18064,210000.0,3,1.5,1250,9484,1.0,4,7,1969,47.3675,-122.147
18065,220000.0,4,2.5,2130,9100,1.0,3,8,1978,47.3815,-122.169
18066,589000.0,3,2.0,2250,8800,1.0,4,7,1925,47.5737,-122.409
18067,435000.0,4,2.0,1880,3840,1.0,3,7,1904,47.5929,-122.303
18068,375000.0,3,1.0,1520,10798,1.0,3,7,1953,47.7635,-122.262
18069,1735000.0,4,3.5,4010,9654,2.0,3,10,2007,47.5891,-122.2
18070,545000.0,2,1.75,1660,5581,1.0,3,8,2005,47.713,-122.033
18071,970000.0,3,2.25,3400,10000,2.0,3,10,1983,47.6846,-122.284
18072,705000.0,2,1.75,2320,6755,1.0,5,8,1946,47.6398,-122.403
18073,915557.0,5,3.25,3740,11536,2.0,4,9,1984,47.5599,-122.108
18074,259000.0,4,1.5,1810,9000,1.5,3,7,1960,47.4911,-122.322
18076,427000.0,3,1.75,1680,8610,1.0,4,7,1969,47.7246,-122.173
18077,390000.0,2,1.0,930,3100,1.0,3,6,1911,47.5943,-122.302
18078,363000.0,3,2.5,2390,8000,2.0,3,8,1995,47.3895,-122.154
18080,380000.0,4,1.75,1790,10186,1.0,4,8,1965,47.7769,-122.376
18081,230000.0,4,3.0,1680,6003,1.0,3,7,1997,47.2885,-122.218
18082,580000.0,3,1.75,1570,2600,1.5,4,8,1931,47.6867,-122.37
18084,207200.0,4,2.0,1260,8400,1.0,3,6,1991,47.1946,-122.0
18085,525000.0,3,2.0,1790,11430,1.0,3,7,1985,47.6319,-122.035
18086,925000.0,3,2.5,2440,7419,1.0,3,7,1961,47.6857,-122.334
18087,883000.0,4,2.25,2410,4000,2.0,5,8,1910,47.6727,-122.316
18088,455000.0,4,2.5,1780,2992,2.0,3,7,2003,47.7633,-122.149
18089,343500.0,3,2.5,1900,5194,2.0,3,7,2004,47.4391,-122.117
18090,244000.0,2,1.0,960,8450,1.0,5,6,1950,47.755,-122.316
18091,397000.0,3,1.75,1640,11730,1.0,5,7,1967,47.7351,-122.189
18092,180500.0,2,1.0,850,5000,1.0,3,6,1976,47.3817,-122.314
18093,310000.0,3,2.75,2150,6576,1.0,4,7,1926,47.7539,-122.308
18094,315000.0,4,2.5,2780,3969,2.0,3,7,2005,47.3992,-122.164
18095,718000.0,3,1.0,1030,4958,1.0,5,7,1952,47.6647,-122.277
18096,279950.0,3,1.75,1930,7267,1.0,4,7,1977,47.3217,-122.205
18098,828000.0,4,2.5,3520,9901,2.0,3,10,1998,47.6084,-122.011
18099,150000.0,2,1.0,890,8100,1.0,3,6,1942,47.4839,-122.34
18100,505400.0,3,1.75,1640,3400,1.0,4,7,1926,47.6694,-122.3
18102,217450.0,3,1.0,1040,5000,1.0,3,7,1959,47.5122,-122.358
18103,677000.0,4,2.5,2820,4174,2.0,3,9,2004,47.7112,-122.226
18104,361000.0,2,2.5,1320,48787,1.0,3,8,2004,47.5157,-121.924
18105,620000.0,3,2.5,2590,7237,2.0,3,8,2004,47.7113,-122.309
18106,176000.0,3,2.25,1540,5449,1.0,2,7,1989,47.29,-122.358
18107,330000.0,3,1.0,960,7218,1.0,4,7,1969,47.7278,-122.226
18108,290000.0,3,2.5,1190,8175,1.0,3,7,1986,47.4556,-122.203
18109,711000.0,4,2.5,2770,9532,2.0,4,9,1988,47.5688,-122.012
18110,295000.0,3,1.75,1060,8100,2.0,4,7,1983,47.3617,-122.047
18111,1096500.0,5,3.25,4010,12110,2.0,3,11,2003,47.5228,-122.151
18112,257500.0,3,2.0,1140,7078,1.0,4,7,1991,47.4057,-122.185
18113,240000.0,4,1.0,1910,16320,1.5,3,6,1934,47.5151,-122.366
18114,645000.0,4,2.5,2340,8955,2.0,3,9,1990,47.6283,-122.026
18115,499000.0,2,1.75,1170,2400,1.0,4,7,1903,47.6653,-122.333
18116,321000.0,3,1.0,1290,9526,1.5,3,7,1961,47.7111,-122.213
18117,449000.0,3,2.5,1810,1658,3.0,3,8,1998,47.6955,-122.376
18118,515000.0,3,2.5,1820,5280,1.0,4,7,1949,47.6892,-122.375
18119,456000.0,4,1.5,2220,12385,1.0,3,8,1978,47.6734,-122.185
18121,515500.0,4,2.5,2920,7700,2.0,3,9,2003,47.7351,-121.975
18122,576925.0,4,2.5,2630,6100,2.0,3,8,2004,47.7735,-122.167
18123,243000.0,3,1.75,1320,10416,1.0,3,7,1996,47.3902,-122.208
18124,253400.0,3,2.0,1400,8640,1.0,5,7,1968,47.3182,-122.319
18125,292000.0,3,2.5,1600,3580,2.0,3,7,2000,47.4939,-122.261
18126,271500.0,3,2.5,1490,8005,1.0,3,7,1976,47.4359,-122.165
18127,765000.0,2,2.5,2170,6750,1.0,3,8,2012,47.7115,-122.014
18128,375000.0,3,3.25,1280,1730,2.0,3,8,2005,47.7032,-122.36
18129,382880.0,3,2.0,1620,9566,1.0,4,7,1968,47.474,-122.146
18130,852500.0,3,2.5,2630,10100,1.0,4,9,1967,47.5638,-122.153
18131,475000.0,3,1.5,1240,8738,1.0,3,7,1959,47.5849,-122.17
18132,462000.0,3,1.75,1300,2580,1.0,5,7,1919,47.674,-122.319
18134,330000.0,4,1.5,1890,7540,1.0,4,7,1967,47.7534,-122.318
18135,473000.0,3,2.25,1890,12236,1.0,3,8,1978,47.6232,-122.047
18136,550000.0,3,1.5,2440,7200,1.0,3,7,1949,47.5604,-122.274
18138,744000.0,4,2.75,2830,13059,2.0,3,10,1998,47.595,-121.986
18139,700000.0,4,2.0,2490,4700,1.0,4,7,1952,47.5254,-122.392
18140,511100.0,4,2.5,1560,12220,1.5,4,7,1965,47.5287,-122.053
18141,317950.0,3,2.5,1980,4500,2.0,3,7,2012,47.3671,-122.113
18142,542950.0,3,2.5,2070,39768,2.0,3,8,1988,47.7696,-122.036
18143,490000.0,3,1.75,1490,11360,1.0,3,8,1975,47.5896,-122.12
18144,760000.0,4,3.5,3090,4060,2.0,3,8,1992,47.5733,-122.287
18145,475000.0,3,2.25,1580,8659,1.0,4,7,1961,47.7599,-122.215
18147,435000.0,3,2.75,2692,6197,2.0,3,9,2007,47.3569,-122.202
18148,399000.0,3,2.5,1740,3690,2.0,3,8,2000,47.5345,-121.867
18149,627000.0,3,2.0,1940,3800,1.0,4,7,1927,47.6842,-122.309
18150,346500.0,4,2.5,2150,5100,1.5,3,7,1991,47.5338,-122.36
18151,412000.0,3,1.5,1320,8000,1.0,3,7,1957,47.6027,-122.122
18152,845000.0,4,2.5,3360,40471,2.0,4,10,1994,47.742,-122.035
18153,373000.0,3,1.75,1850,9655,1.0,3,7,1959,47.7358,-122.319
18154,725000.0,4,2.25,2880,8882,2.0,4,8,1965,47.6999,-122.284
18156,552500.0,3,1.0,2020,4120,1.5,4,7,1929,47.5514,-122.271
18157,365000.0,5,2.0,2280,19000,1.5,3,6,1924,47.4683,-122.359
18158,700000.0,4,2.5,3010,46173,2.0,3,9,1996,47.6471,-121.964
18159,315000.0,4,2.25,2550,9736,1.0,4,8,1967,47.3193,-122.212
18160,262500.0,4,2.0,1540,5110,1.0,3,7,1957,47.5164,-122.268
18162,340000.0,4,2.5,2450,6941,2.0,3,7,2006,47.4006,-122.162
18163,660500.0,5,2.5,2950,5500,1.5,5,7,1918,47.5785,-122.293
18164,280000.0,1,1.0,690,1950,1.0,3,6,1928,47.6849,-122.374
18165,267000.0,1,1.0,800,2480,1.0,4,6,1919,47.5581,-122.316
18166,230000.0,2,1.0,1470,25661,1.5,3,4,1932,47.4878,-122.13
18167,417000.0,3,2.25,1840,11403,2.0,3,8,1993,47.4862,-121.797
18169,791000.0,5,1.75,2344,4800,1.5,4,7,1921,47.6537,-122.335
18170,415000.0,1,1.0,1230,3774,1.0,4,6,1924,47.6886,-122.354
18171,339000.0,3,1.75,1150,13278,1.0,5,7,1966,47.6384,-121.969
18172,158000.0,3,1.0,1140,10477,1.0,3,6,1942,47.4874,-122.306
18173,535000.0,3,1.0,1660,5100,1.0,3,7,1957,47.5323,-122.383
18174,818900.0,3,1.0,1080,4120,1.0,3,7,1919,47.6771,-122.319
18175,550000.0,4,2.0,1720,4000,1.0,3,7,1950,47.6651,-122.285
18176,240000.0,2,1.0,590,8717,1.0,3,6,1953,47.7343,-122.335
18178,369300.0,3,1.5,1480,21320,1.0,4,7,1967,47.5234,-122.043
18179,510000.0,4,2.5,2600,118666,1.0,3,7,1981,47.54,-121.97
18180,542500.0,3,2.5,2040,10086,2.0,3,8,1987,47.679,-122.113
18181,262500.0,3,1.0,970,7854,1.0,4,7,1980,47.4899,-122.185
18182,900000.0,6,3.0,2620,4350,1.0,3,7,1957,47.678,-122.373
18183,1100000.0,4,3.5,4560,41636,2.0,3,9,1995,47.5589,-122.116
18184,368000.0,3,1.75,1750,14400,1.0,4,7,1951,47.4535,-122.361
18186,343500.0,3,2.0,1660,7509,1.0,3,7,2002,47.4872,-122.144
18187,273500.0,4,1.0,1360,6000,1.0,4,6,1944,47.4783,-122.285
18188,1000000.0,3,2.5,2044,5610,2.0,4,9,1996,47.6791,-122.209
18190,400000.0,3,2.0,1170,3868,1.5,4,7,1925,47.5543,-122.29
18191,225000.0,3,1.0,1660,7210,1.0,3,7,1963,47.3394,-122.281
18192,345000.0,4,1.0,2020,18150,1.0,4,7,1955,47.739,-122.249
18193,450000.0,3,2.5,2530,8116,2.0,3,8,2001,47.7597,-122.167
18194,334850.0,2,1.0,870,5635,1.0,3,7,1948,47.5676,-122.398
18196,760000.0,5,3.5,3180,14000,2.0,5,10,1997,47.5501,-122.128
18197,390000.0,2,1.5,1870,12960,1.5,4,6,1926,47.5234,-122.288
18198,488000.0,3,2.5,1940,5660,2.0,3,8,2001,47.7511,-122.17
18200,1063000.0,5,4.5,4820,13165,2.0,4,11,1990,47.7295,-122.057
18201,608000.0,3,2.0,2400,217800,2.0,3,8,1975,47.4166,-121.94
18203,299950.0,2,1.0,800,3000,1.0,3,6,1904,47.5602,-122.292
18205,355000.0,3,2.5,2400,9701,1.0,3,9,1990,47.3081,-122.392
18206,1855000.0,5,3.25,5570,9600,2.0,5,9,1952,47.6708,-122.262
18207,660000.0,3,3.25,1980,2850,3.0,3,7,1987,47.6597,-122.331
18209,1211000.0,4,2.5,3430,35120,2.0,3,10,1984,47.6484,-122.182
18210,255950.0,3,2.5,1720,3676,2.0,3,7,1992,47.4039,-122.188
18211,475000.0,3,1.5,1930,11092,1.0,3,7,1983,47.634,-122.033
18212,362950.0,4,1.75,2140,159865,1.0,4,7,1960,47.4235,-122.218
18213,452000.0,3,1.75,1110,9012,1.0,4,7,1966,47.6563,-122.131
18214,315000.0,3,1.75,1970,8200,1.0,3,7,1964,47.4731,-122.327
18215,330950.0,3,2.5,1630,2844,2.0,3,7,2003,47.5413,-122.288
18216,535000.0,5,2.25,2520,49222,2.0,4,8,1978,47.4918,-122.064
18217,479000.0,4,2.25,2270,9464,1.5,4,7,1940,47.5007,-122.359
18218,340000.0,3,2.5,1212,1174,3.0,3,7,2004,47.7145,-122.311
18219,312000.0,4,2.0,1890,8362,1.0,3,7,1966,47.4377,-122.279
18220,305000.0,3,2.25,1370,6600,2.0,4,7,1993,47.3504,-122.035
18221,270000.0,3,2.5,1770,7336,2.0,3,7,1996,47.3639,-122.185
18222,529999.0,3,2.5,1710,1664,2.0,5,8,2003,47.6456,-122.383
18223,587100.0,2,1.0,1190,6967,1.0,3,7,1946,47.5896,-122.243
18224,459800.0,3,2.0,1690,16061,1.0,3,7,1984,47.6359,-122.035
18225,451000.0,4,1.75,1680,7800,1.0,3,7,1966,47.6286,-122.118
18228,250000.0,2,1.0,1110,26051,1.0,3,6,1951,47.4711,-122.291
18229,475000.0,5,2.0,2040,6180,2.0,4,7,1908,47.5503,-122.28
18230,235000.0,4,1.5,1920,11595,1.0,4,7,1962,47.2858,-122.212
18231,230000.0,3,1.5,1330,9548,1.0,5,7,1967,47.3675,-122.11
18232,581000.0,4,1.0,1630,2566,1.5,3,7,1921,47.6183,-122.3
18233,415000.0,3,1.0,1520,9030,1.0,3,7,1956,47.587,-122.134
18234,522500.0,3,1.0,1520,9030,1.0,3,7,1956,47.587,-122.134
18235,383000.0,3,1.5,1340,7725,1.0,4,8,1967,47.5389,-122.173
18236,315000.0,3,1.75,2500,8289,1.0,4,7,1958,47.4973,-122.177
18237,591000.0,3,2.0,1460,3600,2.0,3,7,1902,47.6123,-122.314
18238,750000.0,4,2.25,3140,12150,2.0,3,9,1979,47.6361,-122.047
18239,430000.0,3,1.75,2150,4333,1.0,3,7,1956,47.5537,-122.388
18240,712000.0,4,2.5,3140,32336,1.5,3,10,1995,47.7412,-122.087
18241,510000.0,3,2.5,2310,53578,1.0,4,8,1981,47.7677,-122.135
18242,480000.0,2,1.0,710,4800,1.0,2,6,1950,47.6212,-122.298
18243,538000.0,3,1.0,1460,7200,1.0,3,7,1906,47.6875,-122.336
18244,464000.0,2,2.75,730,5000,1.0,3,7,1929,47.5381,-122.374
18245,476000.0,3,2.5,1440,3840,2.0,3,7,2001,47.6873,-122.043
18246,349500.0,3,2.0,1130,16875,1.0,4,7,1947,47.7489,-122.3
18247,270000.0,3,2.25,1810,8262,2.0,4,8,1981,47.2994,-122.37
18249,395000.0,4,2.5,2740,8336,2.0,4,9,1990,47.3904,-122.176
18250,498000.0,3,2.5,1690,4088,2.0,3,7,2004,47.6779,-122.034
18251,339900.0,3,2.5,1470,4675,2.0,3,7,1999,47.5261,-121.827
18252,539000.0,3,2.5,2830,9972,2.0,3,9,2006,47.7382,-121.975
18253,400000.0,3,1.0,1410,9704,1.0,3,8,1983,47.6203,-122.036
18254,225000.0,3,2.5,2170,11745,1.0,4,7,1967,47.4342,-122.17
18255,330000.0,3,2.25,1340,4080,1.5,3,6,1907,47.5722,-122.291
18257,490000.0,3,2.75,1990,31200,1.0,3,8,1986,47.5544,-122.035
18258,260000.0,4,2.75,2240,7200,1.0,3,7,1967,47.3357,-122.275
18259,469900.0,4,2.5,2990,8913,2.0,4,9,1991,47.4353,-122.159
18260,493000.0,6,1.75,2120,3801,1.5,4,7,1925,47.6832,-122.311
18261,740000.0,4,2.25,2920,46355,2.0,4,9,1998,47.569,-121.962
18262,148900.0,4,1.75,1700,6000,1.0,3,7,1967,47.3252,-122.208
18263,475000.0,2,2.5,1620,14467,2.0,3,7,1981,47.6306,-122.035
18264,415000.0,2,1.0,760,4000,1.0,3,7,1944,47.6896,-122.396
18265,229500.0,3,1.0,1230,6000,1.0,4,7,1967,47.3256,-122.209
18267,385000.0,4,2.5,2030,11375,1.0,3,7,1969,47.7765,-122.261
18268,230000.0,3,2.25,1830,11331,1.0,3,7,1965,47.2899,-122.287
18269,425000.0,2,1.0,970,2700,1.0,4,7,1926,47.6852,-122.312
18270,189900.0,2,1.0,1000,4179,1.0,5,5,1914,47.297,-122.227
18271,238000.0,2,1.0,750,6480,1.0,3,6,1943,47.5195,-122.35
18273,921000.0,4,1.5,2220,9496,1.0,4,7,1954,47.6233,-122.206
18274,380000.0,5,1.75,3000,6000,1.0,5,7,1958,47.492,-122.225
18276,449000.0,4,2.5,1980,5400,2.0,3,8,1998,47.5182,-122.207
18277,625000.0,4,1.0,1600,5500,1.5,4,7,1946,47.6983,-122.393
18278,318989.0,4,2.25,2000,9000,1.0,4,8,1978,47.3125,-122.387
18279,445000.0,3,1.5,1310,1266,2.0,3,8,2002,47.5663,-122.408
18280,750000.0,3,1.0,1120,8549,1.0,3,7,1952,47.6294,-122.205
18281,959000.0,3,2.5,3320,11875,1.0,5,10,1979,47.7212,-122.26
18282,330000.0,3,2.5,2370,9102,2.0,3,9,1990,47.3067,-122.394
18283,425000.0,2,1.5,830,1241,2.0,3,7,2005,47.6363,-122.368
18284,280000.0,3,1.0,940,7913,1.0,3,6,1948,47.7657,-122.321
18285,476500.0,4,2.5,2250,50155,2.0,3,8,1998,47.449,-121.756
18286,556000.0,3,2.25,2020,3600,2.0,3,8,1998,47.6678,-122.165
18288,637000.0,4,3.5,4083,68377,2.0,3,10,2005,47.3114,-122.262
18289,405000.0,3,2.0,1450,6081,1.0,4,7,1969,47.7522,-122.278
18290,397000.0,5,1.0,1170,6757,1.0,4,6,1944,47.7332,-122.304
18291,895990.0,4,2.75,3555,6565,2.0,3,9,2014,47.6847,-122.017
18293,420000.0,2,1.0,960,112384,1.0,3,7,1955,47.7642,-122.234
18294,518000.0,3,2.5,1680,2096,2.0,3,8,2008,47.6904,-122.37
18295,425000.0,3,1.75,1380,8182,1.0,5,7,1942,47.7513,-122.349
18296,182500.0,2,1.0,1040,13920,1.0,3,6,1973,47.3756,-122.306
18297,549900.0,3,1.5,1380,3031,1.5,4,7,1929,47.6889,-122.38
18298,445000.0,3,1.75,1850,16863,1.0,4,7,1980,47.7166,-122.225
18299,452000.0,2,1.75,1740,5400,1.0,4,7,1946,47.6971,-122.282
18300,715000.0,5,1.75,1920,6500,1.0,3,7,1951,47.6394,-122.308
18301,559000.0,3,2.5,2010,5200,2.0,3,8,1989,47.7142,-122.203
18302,3300000.0,5,6.25,8020,21738,2.0,3,11,2001,47.5675,-122.189
18303,250000.0,4,1.75,1860,7350,1.0,4,7,1977,47.3979,-122.174
18304,1230000.0,5,4.0,4390,6656,2.0,3,9,2008,47.648,-122.397
18305,276500.0,4,2.25,2380,128937,1.0,4,7,1960,47.4253,-122.043
18306,440000.0,4,2.5,2880,7386,2.0,4,9,1987,47.4397,-122.15
18308,250000.0,1,1.0,750,4000,1.0,3,6,1918,47.5243,-122.39
18310,530100.0,3,1.0,1540,3399,1.5,3,7,1926,47.6853,-122.359
18311,549900.0,2,1.75,1140,936,2.0,3,8,2014,47.6647,-122.284
18312,430000.0,4,1.5,1560,6534,1.0,4,7,1962,47.6012,-122.152
18313,835000.0,3,2.5,2960,6856,2.0,3,10,2009,47.5906,-122.057
18314,409500.0,4,2.75,2140,13000,1.0,3,7,1968,47.7683,-122.252
18318,579950.0,4,2.5,2880,213444,1.0,5,8,1984,47.2887,-122.109
18320,362500.0,3,1.0,960,5424,1.5,3,6,1916,47.6997,-122.32
18321,243950.0,2,1.0,1120,35500,1.0,5,6,1961,47.2411,-122.043
18322,658000.0,4,2.75,3310,6166,2.0,3,9,2008,47.521,-121.877
18323,218250.0,3,1.5,1080,9774,1.0,3,7,1968,47.3155,-122.401
18324,655000.0,4,2.5,2860,12394,2.0,3,10,1999,47.5832,-122.026
18325,255000.0,3,2.0,1490,7599,1.0,3,7,1990,47.3687,-122.088
18326,215000.0,3,1.0,1210,7175,1.0,3,7,1918,47.5339,-122.356
18330,494000.0,4,1.75,2090,4300,1.5,4,7,1925,47.5555,-122.397
18331,560000.0,4,2.5,2260,3713,2.0,3,9,2003,47.7247,-122.165
18332,130000.0,3,1.0,1200,7000,2.0,1,7,1908,47.5883,-122.384
18335,475000.0,3,1.75,1550,4054,1.5,4,7,1926,47.6743,-122.301
18336,285000.0,4,1.75,2130,8151,1.0,4,7,1967,47.3932,-122.201
18337,765000.0,5,3.0,2870,5700,1.0,3,7,1964,47.6621,-122.33
18338,208000.0,2,1.0,1160,5750,1.0,4,6,1924,47.5322,-121.829
18339,372000.0,3,2.5,2430,5000,2.0,3,8,2001,47.3786,-122.127
18340,470000.0,2,1.0,900,5512,1.0,3,7,1947,47.6877,-122.289
18341,451000.0,5,2.75,2830,8925,1.5,3,7,1967,47.731,-122.179
18342,442200.0,4,1.75,1620,8132,1.0,3,8,1974,47.6788,-122.11
18344,335000.0,3,1.75,1790,5120,1.0,4,6,1949,47.5277,-122.355
18345,280000.0,3,2.0,1640,13249,1.0,3,7,1995,47.3589,-122.281
18346,625000.0,3,1.75,2240,6050,1.0,4,8,1950,47.5658,-122.4
18347,345000.0,3,2.5,1870,3584,2.0,3,8,2003,47.4521,-122.121
18348,255950.0,4,1.0,1500,11050,1.0,5,7,1964,47.4509,-122.088
18349,570000.0,4,1.0,1490,6000,1.5,3,7,1918,47.5518,-122.385
18350,685000.0,3,1.5,2230,8558,2.0,3,8,1960,47.5833,-122.219
18351,273148.0,3,1.75,1710,7210,1.0,4,7,1974,47.4094,-122.175
18352,246500.0,3,2.5,1620,7686,2.0,3,7,1989,47.3613,-122.053
18353,349950.0,5,2.5,2250,7176,1.0,3,7,1983,47.4486,-122.194
18355,403000.0,3,2.5,1502,1400,3.0,3,7,2005,47.6951,-122.305
18356,299950.0,4,2.5,1900,4054,2.0,3,7,2003,47.3767,-122.124
18357,792000.0,3,2.5,3320,12840,1.0,3,10,1990,47.5783,-121.994
18358,418000.0,5,2.5,1980,10205,1.0,4,7,1929,47.699,-122.307
18359,332500.0,4,1.0,1670,8102,1.5,3,6,1944,47.4692,-122.355
18360,337000.0,3,2.5,2235,43560,1.0,5,7,1975,47.3326,-122.046
18361,212000.0,2,1.0,1070,7386,1.0,3,6,1949,47.5434,-122.298
18363,622500.0,4,2.5,2980,8107,2.0,3,9,2000,47.5389,-121.876
18364,260000.0,3,1.75,1670,8511,1.0,3,7,1985,47.3257,-122.276
18365,525000.0,3,1.75,2620,38350,1.0,4,8,1977,47.4619,-121.991
18366,975000.0,5,3.5,5470,35071,2.0,3,11,1976,47.6368,-122.159
18367,1140000.0,4,1.75,3080,6500,1.0,4,9,1941,47.6353,-122.402
18368,500000.0,3,1.0,940,10360,1.0,4,7,1964,47.688,-122.19
18369,554000.0,5,2.25,1870,11411,1.0,4,8,1961,47.7445,-122.289
18370,343000.0,4,2.5,2070,4500,2.0,3,7,2004,47.3497,-122.026
18371,515000.0,2,1.75,950,15219,1.0,3,8,2009,47.7723,-122.262
18372,492000.0,2,1.0,1290,6272,1.0,4,6,1922,47.6777,-122.305
18373,655000.0,4,3.0,2570,8022,1.0,4,8,1984,47.6956,-122.099
18374,290000.0,3,2.5,1600,6848,2.0,3,7,2000,47.3303,-122.271
18375,952500.0,4,1.5,2550,5055,2.0,4,10,1910,47.636,-122.301
18376,235000.0,2,1.0,1010,7500,1.0,3,7,1941,47.5283,-122.32
18377,323000.0,3,1.5,1720,7110,1.0,3,8,1955,47.5417,-122.355
18378,1050000.0,3,2.5,2200,1970,2.0,3,9,2008,47.6426,-122.327
18379,265000.0,0,0.75,384,213444,1.0,3,4,2003,47.4177,-122.491
18380,200000.0,2,1.0,1400,9600,1.5,4,6,1941,47.2113,-121.993
18381,419995.0,3,2.25,1830,7500,1.0,4,7,1968,47.7574,-122.31
18383,455000.0,3,2.5,1600,7829,2.0,3,7,1987,47.7288,-122.227
18384,660000.0,3,3.5,3600,37982,2.0,4,8,1996,47.6982,-121.917
18385,319000.0,3,1.0,1390,12823,1.0,4,7,1968,47.7438,-122.075
18386,390000.0,3,1.75,2092,250905,1.0,3,7,1981,47.2664,-122.027
18387,718500.0,3,1.5,1200,6240,1.0,3,8,1952,47.6222,-122.287
18388,474000.0,2,1.0,1090,3160,1.0,3,7,1926,47.6385,-122.344
18389,615750.0,4,2.0,2140,6360,2.0,3,7,1945,47.687,-122.286
18390,551000.0,3,2.5,2010,17362,2.0,3,8,1994,47.6904,-122.176
18391,230000.0,3,2.25,1500,7210,1.0,3,7,1984,47.3124,-122.352
18392,790000.0,4,2.5,3500,9198,2.0,3,9,2004,47.6785,-122.025
18394,325000.0,3,2.25,1440,6443,2.0,3,7,1995,47.7471,-121.979
18395,705000.0,4,2.75,2780,6207,2.0,3,8,2001,47.6867,-122.038
