,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,_Entire home/apt,_Private room,_Shared room
40200,40.68093,-73.94922,3.044522437723423,10,3,0.57,2,17,0,1,0
40201,40.82865,-73.95069000000001,4.2626798770413155,3,1,0.29,2,347,0,1,0
40202,40.730709999999995,-73.98858,6.171700597410915,3,25,3.97,1,148,1,0,0
40204,40.73429,-73.87236999999999,5.993961427306569,2,15,2.65,1,34,1,0,0
40205,40.75495,-73.99825,5.3471075307174685,1,6,1.01,8,88,0,1,0
40206,40.770959999999995,-73.95512,3.4339872044851463,1,23,3.67,3,13,0,0,1
40208,40.67071,-73.9792,5.327876168789581,2,4,1.3,1,203,1,0,0
40209,40.65224,-73.9762,4.454347296253507,1,18,3.16,1,168,0,1,0
40210,40.76807,-73.98508000000001,5.902633333401366,2,19,3.37,1,28,1,0,0
40211,40.71315,-73.95411,4.189654742026425,2,17,3.11,2,26,0,1,0
40212,40.69019,-73.9248,4.110873864173311,2,2,2.0,1,151,0,1,0
40213,40.66069,-73.94731999999999,4.795790545596741,2,15,2.53,1,20,1,0,0
40214,40.82765,-73.95012,4.394449154672439,3,6,1.89,2,70,0,1,0
40215,40.634890000000006,-74.07967,4.248495242049359,2,25,3.95,3,280,0,1,0
40216,40.67872,-73.94805,3.044522437723423,10,8,1.4,2,38,0,1,0
40218,40.68475,-73.90918,4.110873864173311,2,3,0.47,3,153,1,0,0
40220,40.72023,-73.9585,5.303304908059076,2,1,0.18,1,0,0,1,0
40221,40.72722,-73.97698000000001,4.7535901911063645,2,12,2.07,1,33,0,1,0
40222,40.64148,-73.95501999999999,3.828641396489095,1,4,0.63,2,0,0,1,0
40223,40.81712,-73.9209,4.61512051684126,1,3,1.05,1,150,0,1,0
40224,40.67993,-73.81249,4.290459441148391,3,29,4.55,2,293,1,0,0
40225,40.65075,-73.96266999999999,4.330733340286331,3,4,0.69,1,115,1,0,0
40226,40.6583,-73.9514,3.713572066704308,2,12,2.11,1,79,0,1,0
40227,40.68759,-73.90727,4.382026634673881,3,7,1.11,1,69,0,1,0
40228,40.66644,-73.94665,4.875197323201151,2,10,1.95,2,96,1,0,0
40229,40.69984,-73.92163000000001,3.713572066704308,2,14,2.28,1,54,0,1,0
40230,40.70293,-73.9265,3.828641396489095,2,14,2.55,2,40,0,1,0
40231,40.84613,-73.91668,3.7612001156935624,2,18,3.02,1,6,1,0,0
40232,40.76314,-73.94864,4.61512051684126,1,21,3.41,1,0,1,0,0
40233,40.639359999999996,-74.03164,4.605170185988092,5,2,2.0,1,4,1,0,0
40234,40.737559999999995,-73.91802,3.5263605246161616,1,7,1.11,2,0,0,1,0
40235,40.70406,-73.92578,4.51085950651685,2,12,2.67,1,3,0,1,0
40236,40.678470000000004,-73.91244,3.58351893845611,1,12,1.89,17,86,0,0,1
40237,40.69567,-73.95133,5.017279836814924,2,3,0.69,1,34,1,0,0
40238,40.66042,-73.96129,4.2626798770413155,2,7,1.28,1,29,1,0,0
40240,40.63531,-74.15789000000001,4.875197323201151,2,8,1.41,1,174,1,0,0
40243,40.69463,-73.92942,3.828641396489095,1,33,5.35,2,25,0,1,0
40244,40.74248,-73.95674,5.017279836814924,2,3,0.48,1,0,1,0,0
40245,40.82306,-73.90821,4.330733340286331,1,50,8.11,1,359,1,0,0
40246,40.65267,-73.7317,4.2626798770413155,2,14,4.72,1,105,1,0,0
40248,40.743840000000006,-73.97851999999999,4.709530201312334,2,7,1.28,1,175,0,1,0
40249,40.74714,-74.00142,5.37989735354046,30,1,1.0,1,89,1,0,0
40251,40.56662,-74.10444,3.713572066704308,1,56,9.33,2,307,0,1,0
40252,40.67105,-73.95451,4.110873864173311,2,1,0.22,1,189,0,1,0
40253,40.8249,-73.94585,4.110873864173311,1,30,5.56,1,67,0,1,0
40255,40.68923,-73.85304000000001,4.330733340286331,1,8,2.14,2,325,1,0,0
40256,40.68182,-73.96013,5.236441962829949,1,8,1.3,2,0,1,0,0
40257,40.70393,-73.90850999999999,3.6888794541139363,6,2,0.55,1,0,0,1,0
40258,40.81577,-73.94711,4.110873864173311,2,1,0.16,1,0,0,1,0
40259,40.72173,-73.94664,4.330733340286331,2,8,1.3,1,0,1,0,0
40261,40.64445,-73.94943,3.5263605246161616,1,29,4.75,1,19,1,0,0
40262,40.68162,-73.96083,4.330733340286331,1,3,1.7,2,0,0,1,0
40263,40.684290000000004,-73.94841,3.6888794541139363,2,9,1.45,2,0,0,1,0
40264,40.72405,-73.9845,5.236441962829949,3,1,0.17,2,0,1,0,0
40266,40.79132,-73.95083000000001,4.454347296253507,2,15,2.42,2,224,0,1,0
40268,40.88179,-73.83455,4.330733340286331,2,1,0.37,13,365,0,1,0
40269,40.68436,-73.84213000000001,3.9318256327243257,1,1,0.58,2,89,0,1,0
40270,40.82294,-73.94453,5.017279836814924,3,15,2.9,1,7,1,0,0
40271,40.71685,-73.99074,4.290459441148391,1,43,7.13,1,15,0,1,0
40272,40.68574,-73.79008,3.9318256327243257,1,1,0.2,2,36,0,1,0
40273,40.68551,-73.79128,4.0943445622221,1,3,0.57,2,37,0,1,0
40274,40.707770000000004,-74.00676,4.836281906951478,10,8,1.3,1,270,1,0,0
40275,40.68712,-73.91535999999999,4.61512051684126,2,12,2.55,1,17,1,0,0
40276,40.78501,-73.97579,4.61512051684126,1,32,5.16,1,0,1,0,0
40277,40.789809999999996,-73.942,5.081404364984463,5,14,3.04,1,205,1,0,0
40279,40.64689,-73.95862,3.828641396489095,1,7,1.46,1,34,0,1,0
40280,40.73251,-74.00191,4.51085950651685,6,7,1.41,1,76,0,1,0
40281,40.68412,-73.9501,3.6888794541139363,2,3,0.48,2,0,0,1,0
40283,40.71359,-73.95574,5.529429087511423,1,17,2.91,1,340,1,0,0
40284,40.86723,-73.84285,4.219507705176107,7,2,0.38,1,172,1,0,0
40286,40.68996,-73.74882,4.997212273764115,2,6,1.01,3,85,0,1,0
40287,40.76765,-73.95891999999999,4.7535901911063645,3,9,1.6,1,19,1,0,0
40288,40.65615,-73.91619,4.875197323201151,1,9,1.65,1,189,1,0,0
40292,40.75731,-73.91489,4.189654742026425,1,22,4.93,5,119,0,1,0
40293,40.756,-73.91386,4.02535169073515,1,23,4.63,5,100,0,1,0
40296,40.69678,-73.94755,4.02535169073515,30,2,0.48,1,0,0,1,0
40297,40.66793,-73.78452,4.219507705176107,1,95,15.32,8,145,0,1,0
40298,40.76976,-73.92627,3.9318256327243257,2,18,5.14,1,24,0,1,0
40299,40.63584,-74.08542,3.58351893845611,2,12,2.02,6,299,0,1,0
40300,40.761379999999996,-73.99825,4.653960350157523,28,1,0.42,1,0,1,0,0
40302,40.796409999999995,-73.96191,4.605170185988092,30,2,0.52,16,201,1,0,0
40303,40.70823,-73.96685,4.836281906951478,1,5,2.31,2,156,0,0,1
40305,40.71399,-73.93798000000001,4.709530201312334,3,20,3.26,1,98,0,1,0
40306,40.66975,-73.98475,3.4339872044851463,2,1,0.17,1,0,0,1,0
40307,40.72657,-73.98135,4.499809670330265,2,11,3.03,1,1,0,1,0
40308,40.72085,-73.96115999999999,4.663439094112067,1,1,0.18,1,0,0,1,0
40310,40.70698,-73.91599000000001,5.170483995038151,6,2,0.4,1,365,1,0,0
40312,40.71367,-73.99313000000001,5.170483995038151,2,4,0.71,1,0,1,0,0
40313,40.748909999999995,-73.99573000000001,5.703782474656201,2,8,1.59,1,274,1,0,0
40314,40.73888,-73.92827,4.189654742026425,28,22,4.82,2,4,0,1,0
40315,40.8094,-73.93173,3.367295829986474,1,17,2.77,7,319,0,0,1
40316,40.66684,-73.78289000000001,3.6888794541139363,1,56,9.13,8,34,0,0,1
40317,40.77447,-73.98853000000001,5.707110264748875,2,5,5.0,1,0,1,0,0
40318,40.735040000000005,-73.87406999999999,4.394449154672439,2,8,1.54,2,125,0,1,0
40319,40.67646,-73.90579,3.5553480614894135,4,8,1.33,1,58,0,1,0
40320,40.65854,-73.93913,3.9889840465642745,2,5,0.91,2,191,0,1,0
40321,40.686840000000004,-73.79921,4.394449154672439,2,13,2.36,1,87,1,0,0
40323,40.79595,-73.97251,4.709530201312334,1,2,0.6,3,6,0,1,0
40325,40.75975,-73.99533000000001,5.017279836814924,1,7,1.29,1,88,0,1,0
40326,40.68929,-73.90605,3.6635616461296463,1,5,0.82,6,7,0,1,0
40327,40.70162,-73.93607,5.198497031265826,5,1,0.26,1,0,1,0,0
40328,40.640609999999995,-73.96486999999999,4.836281906951478,4,10,2.78,5,84,1,0,0
40329,40.78331,-73.97686999999999,5.707110264748875,2,1,0.22,1,188,1,0,0
40330,40.713879999999996,-73.95744,4.330733340286331,2,1,0.2,1,0,0,1,0
40331,40.79618,-73.94142,6.111467339502679,1,9,2.21,1,312,1,0,0
40332,40.75414,-73.96595,4.709530201312334,1,8,4.0,1,238,1,0,0
40333,40.855470000000004,-73.92912,3.5263605246161616,3,1,0.17,1,0,0,1,0
40334,40.72846,-73.98456999999999,5.991464547107982,1,10,1.67,1,332,1,0,0
40335,40.72296,-73.99259,4.51085950651685,1,1,0.16,2,0,0,1,0
40336,40.72392,-73.94800000000001,5.170483995038151,4,3,0.58,1,0,1,0,0
40337,40.683409999999995,-73.92154000000001,4.948759890378168,2,7,1.23,2,281,1,0,0
40338,40.71998,-73.96283000000001,5.25227342804663,6,4,0.88,1,59,1,0,0
40339,40.72943,-73.98443,4.718498871295094,4,3,0.8,1,37,1,0,0
40340,40.72011,-73.94487,3.828641396489095,1,2,0.4,1,0,0,1,0
40341,40.77959,-73.94685,4.189654742026425,1,17,4.18,1,19,0,1,0
40342,40.70685,-73.73583,4.2626798770413155,2,1,0.18,1,0,0,1,0
40344,40.77981,-73.84241999999999,4.248495242049359,1,19,3.93,1,212,1,0,0
40345,40.73536,-73.9581,4.2626798770413155,1,1,0.17,1,0,0,1,0
40346,40.79465,-73.94935,5.991464547107982,6,1,0.2,6,230,0,1,0
40348,40.796279999999996,-73.94126,4.51085950651685,2,2,0.53,1,168,0,1,0
40349,40.71335,-73.93545999999999,6.2166061010848646,1,5,0.88,1,365,1,0,0
40350,40.746,-73.91393000000001,5.081404364984463,2,1,0.43,1,310,1,0,0
40352,40.756190000000004,-73.99797,5.3471075307174685,1,19,3.13,8,81,0,1,0
40353,40.71727,-73.98634,4.795790545596741,1,4,0.67,1,36,1,0,0
40354,40.7297,-73.97959,4.605170185988092,2,1,0.19,1,0,0,1,0
40355,40.6942,-73.92598000000001,4.394449154672439,1,1,0.21,1,168,0,1,0
40356,40.75634,-73.99641,5.521460917862246,1,6,1.06,8,89,0,1,0
40357,40.83032,-73.9421,4.795790545596741,5,7,1.69,1,84,1,0,0
40358,40.683040000000005,-73.92175,4.948759890378168,2,12,2.02,1,284,1,0,0
40359,40.78047,-73.95152,4.709530201312334,1,3,0.51,1,5,1,0,0
40361,40.70146,-73.92841,4.983606621708336,30,7,1.46,4,218,1,0,0
40362,40.83025,-73.89134,4.2626798770413155,1,1,0.19,3,81,0,1,0
40364,40.8014,-73.9578,4.110873864173311,2,12,2.35,1,1,0,1,0
40366,40.74285,-74.00196,5.25227342804663,3,15,2.54,3,293,1,0,0
40367,40.68313,-73.92833,4.2626798770413155,1,5,0.85,2,111,0,1,0
40369,40.76643,-73.96181,4.7535901911063645,1,3,1.55,1,5,1,0,0
40373,40.69451,-73.92213000000001,4.912654885736052,4,10,1.8,1,26,1,0,0
40375,40.756809999999994,-73.99865,5.298317366548036,1,1,0.36,30,362,0,1,0
40377,40.71105,-73.94563000000001,4.394449154672439,1,1,1.0,1,86,0,1,0
40378,40.764990000000004,-73.99266999999999,4.948759890378168,1,9,1.7,2,0,0,1,0
40380,40.73245,-74.00355,5.420534999272286,2,11,2.21,1,280,1,0,0
40381,40.71285,-73.95558,3.828641396489095,3,1,0.18,1,0,0,1,0
40383,40.660140000000006,-73.7582,5.170483995038151,2,19,4.45,1,147,1,0,0
40384,40.81053,-73.96123,3.9889840465642745,1,1,0.17,2,0,0,1,0
40385,40.75802,-73.92851,3.8066624897703196,2,14,2.98,1,47,0,1,0
40386,40.597409999999996,-73.9752,4.0943445622221,2,18,3.16,3,118,0,1,0
40387,40.73772,-73.98758000000001,4.189654742026425,1,11,1.79,3,0,0,1,0
40389,40.8024,-73.96495999999999,4.0943445622221,1,39,6.5,1,106,0,1,0
40391,40.676320000000004,-73.96616999999999,4.2626798770413155,2,17,2.82,1,26,0,1,0
40392,40.66005,-73.99316,4.0943445622221,1,17,4.4,1,109,0,1,0
40393,40.73268,-73.98399,5.298317366548036,1,26,4.48,1,72,1,0,0
40394,40.754940000000005,-73.96437,5.707110264748875,3,2,0.33,1,365,0,1,0
40395,40.794709999999995,-73.96918000000001,4.127134385045092,4,2,0.37,1,0,0,1,0
40396,40.7179,-73.98192,4.51085950651685,2,8,2.55,1,324,0,1,0
40397,40.71218,-73.94615999999999,4.110873864173311,3,1,0.3,1,0,0,1,0
40398,40.76509,-73.99508,5.19295685089021,6,1,0.18,1,3,1,0,0
40399,40.76325,-73.99011999999999,5.298317366548036,2,12,2.83,3,110,1,0,0
40400,40.79249,-73.96627,5.017279836814924,2,5,1.9,1,20,0,1,0
40401,40.69392,-73.94904,4.454347296253507,2,11,2.39,4,314,0,1,0
40402,40.824329999999996,-73.91619,4.394449154672439,5,12,2.26,1,91,1,0,0
40404,40.71125,-73.95935,4.61512051684126,2,4,1.05,1,0,0,1,0
40405,40.74325,-73.87832,3.58351893845611,30,1,0.58,103,252,0,1,0
40406,40.83651,-73.92269,4.31748811353631,2,19,3.85,1,183,1,0,0
40408,40.779509999999995,-73.95075,4.61512051684126,1,32,5.45,4,184,0,1,0
40409,40.75085,-73.7854,4.74493212836325,2,7,3.23,1,359,1,0,0
40410,40.76358,-73.99361,4.948759890378168,1,4,0.74,2,0,0,1,0
40411,40.803340000000006,-73.94681,4.356708826689592,2,31,5.14,2,106,0,1,0
40412,40.72273,-74.00479,7.170119543449628,2,15,2.62,3,273,1,0,0
40413,40.68994,-73.96951999999999,5.14166355650266,3,5,2.54,1,304,1,0,0
40414,40.788000000000004,-73.953,5.170483995038151,2,3,0.81,3,105,0,1,0
40415,40.75483,-73.99405,5.056245805348308,1,21,3.71,1,46,1,0,0
40418,40.680620000000005,-73.90716,3.828641396489095,1,13,2.31,6,170,0,1,0
40420,40.81438,-73.94782,4.709530201312334,4,13,2.6,2,197,1,0,0
40421,40.79554,-73.94835,4.74493212836325,3,13,2.23,6,50,0,1,0
40423,40.70755,-73.74421,3.58351893845611,1,17,2.79,3,354,0,1,0
40424,40.66715,-73.78345999999999,3.6888794541139363,1,65,10.6,8,320,0,0,1
40425,40.64844,-73.95031999999999,4.189654742026425,2,4,1.5,1,178,0,1,0
40427,40.7943,-73.95003,4.762173934797756,3,17,2.9,6,42,0,1,0
40428,40.79575,-73.9496,4.624972813284271,3,10,1.89,6,62,0,1,0
40429,40.74633,-73.82975,5.303304908059076,1,12,4.5,1,139,1,0,0
40430,40.72262,-73.98515,4.454347296253507,1,7,1.48,1,0,0,1,0
40431,40.73386,-73.95294,4.2626798770413155,1,3,0.5,2,0,0,1,0
40432,40.73369,-73.95196999999999,5.153291594497779,2,9,1.61,2,281,1,0,0
40435,40.86772,-73.92057,4.189654742026425,1,2,0.64,1,0,0,1,0
40436,40.7558,-73.99376,4.7535901911063645,30,1,0.21,4,50,1,0,0
40439,40.74057,-73.86975,3.258096538021482,1,17,2.79,3,231,0,1,0
40443,40.72833,-73.99331,6.206575926724928,6,1,0.33,4,52,1,0,0
40444,40.72811,-73.99381,6.26530121273771,6,5,1.76,4,63,1,0,0
40445,40.745329999999996,-73.97685,5.981414211254481,5,1,0.37,1,363,1,0,0
40446,40.658409999999996,-73.96121,4.418840607796598,3,14,3.21,1,75,1,0,0
40447,40.73344,-73.95851,4.61512051684126,2,3,0.53,1,100,0,1,0
40448,40.8334,-73.94327,4.2626798770413155,2,11,1.84,1,0,1,0,0
40449,40.70138,-73.91556,4.61512051684126,2,8,1.43,1,342,1,0,0
40450,40.731759999999994,-73.8702,3.58351893845611,4,10,1.99,4,11,0,1,0
40454,40.7282,-73.9506,5.170483995038151,2,8,1.45,1,0,1,0,0
40455,40.7702,-73.9261,4.875197323201151,1,9,4.22,2,162,1,0,0
40456,40.6771,-73.97174,4.02535169073515,2,21,3.6,2,0,0,1,0
40458,40.64481,-73.97318,4.61512051684126,2,15,2.46,1,66,1,0,0
40460,40.72482,-73.98241999999999,4.663439094112067,4,6,1.14,1,83,1,0,0
40461,40.616929999999996,-74.03135999999999,4.51085950651685,2,6,2.77,1,0,0,1,0
40462,40.69327,-73.92456,4.110873864173311,1,18,3.46,1,29,0,1,0
40463,40.667429999999996,-73.98963,5.707110264748875,2,16,3.75,3,92,1,0,0
40465,40.79241,-73.94131999999999,4.2626798770413155,2,3,0.54,1,0,0,1,0
40466,40.719159999999995,-73.99754,5.438079308923196,1,3,0.53,1,362,1,0,0
40470,40.633140000000004,-73.89739,4.110873864173311,1,3,0.49,1,86,0,1,0
40471,40.68522,-73.873,4.836281906951478,3,2,0.42,3,180,0,1,0
40473,40.76318,-73.9942,4.700480365792417,5,17,3.89,1,35,0,1,0
40474,40.715090000000004,-74.00779,5.993961427306569,3,1,0.21,1,0,1,0,0
40475,40.70259,-73.93535,3.828641396489095,2,8,1.35,1,0,0,1,0
40476,40.707679999999996,-74.00603000000001,5.288267030694535,29,2,0.51,327,334,1,0,0
40477,40.676120000000004,-73.95855999999999,4.454347296253507,2,2,0.85,1,6,1,0,0
40478,40.71355,-73.95895,4.795790545596741,14,4,0.66,1,0,1,0,0
40479,40.7548,-73.91364,5.14166355650266,4,10,2.07,1,97,1,0,0
40481,40.757329999999996,-73.94176,4.02535169073515,2,12,2.05,2,81,0,1,0
40482,40.68623,-73.76209,4.836281906951478,1,9,1.65,1,344,1,0,0
40483,40.69766,-73.90354,4.61512051684126,1,42,7.12,3,121,1,0,0
40484,40.739340000000006,-74.00146,5.198497031265826,3,2,2.0,1,173,1,0,0
40487,40.77749,-73.91651999999999,4.605170185988092,2,20,3.75,1,0,1,0,0
40488,40.8197,-73.94575999999999,4.983606621708336,1,28,5.28,4,169,1,0,0
40489,40.85387,-73.89384,5.5134287461649825,2,15,3.17,3,322,1,0,0
40490,40.70474,-73.94423,4.795790545596741,1,8,2.79,1,80,0,1,0
40491,40.801390000000005,-73.94041999999999,4.2626798770413155,5,1,1.0,1,65,0,1,0
40492,40.68815,-73.91289,4.394449154672439,2,21,3.71,1,154,1,0,0
40493,40.72672,-74.00066,5.303304908059076,2,1,0.18,1,0,1,0,0
40494,40.77811,-73.95186,5.017279836814924,5,6,1.73,4,280,0,1,0
40495,40.74579,-73.9726,6.396929655216146,4,11,2.23,1,140,1,0,0
40496,40.80652,-73.94899000000001,5.241747015059643,3,4,1.18,1,253,1,0,0
40497,40.73169,-74.00214,4.709530201312334,7,13,2.23,1,13,0,1,0
40498,40.68612,-73.98013,4.605170185988092,1,15,2.63,1,149,0,1,0
40500,40.70967,-73.95249,4.2626798770413155,2,8,1.57,2,8,0,1,0
40501,40.78754,-73.94185999999999,4.330733340286331,1,6,2.95,1,0,0,1,0
40502,40.8461,-73.90883000000001,3.4339872044851463,2,14,3.28,1,176,0,1,0
40504,40.71805,-73.98675,5.420534999272286,25,22,3.63,3,268,1,0,0
40506,40.77769,-73.94836,4.875197323201151,3,3,0.64,1,0,1,0,0
40508,40.739979999999996,-73.86802,3.367295829986474,1,12,3.03,3,236,0,1,0
40510,40.74071,-73.86686999999999,3.713572066704308,2,5,1.15,6,306,0,1,0
40513,40.73065,-73.98523,4.48863636973214,2,18,3.88,1,5,1,0,0
40514,40.82645,-73.95235,4.465908118654584,3,1,0.42,2,310,0,1,0
40515,40.74755,-73.93878000000001,4.02535169073515,1,11,2.92,2,7,0,1,0
40517,40.73421,-73.95318,4.836281906951478,2,8,1.37,1,188,1,0,0
40518,40.70952,-73.9435,5.303304908059076,6,2,2.0,1,49,1,0,0
40519,40.829640000000005,-73.94270999999999,4.394449154672439,2,2,0.37,1,189,1,0,0
40521,40.8166,-73.9407,4.394449154672439,3,13,3.45,1,6,0,1,0
40522,40.7857,-73.94578,4.605170185988092,1,20,4.23,1,81,1,0,0
40524,40.73423,-73.98210999999999,4.61512051684126,1,4,0.75,1,254,0,1,0
40525,40.69684,-73.9307,4.454347296253507,1,36,6.1,4,210,1,0,0
40526,40.64373,-74.01351,3.912023005428146,1,9,1.59,3,177,0,1,0
40527,40.7902,-73.9463,4.248495242049359,1,4,0.78,2,60,0,1,0
40528,40.7025,-73.93561,3.713572066704308,2,1,0.28,1,0,0,1,0
40529,40.81027,-73.94306,5.170483995038151,31,3,0.63,4,274,1,0,0
40530,40.78953,-73.9432,4.189654742026425,1,4,0.7,2,69,0,1,0
40531,40.63515,-74.07929,4.454347296253507,2,29,5.0,3,296,0,1,0
40532,40.7627,-73.96422,4.948759890378168,6,1,0.35,2,0,1,0,0
40533,40.71598,-73.9451,4.330733340286331,2,23,4.86,1,113,0,1,0
40534,40.76458,-73.98753,5.860786223465865,1,25,4.26,2,0,1,0,0
40535,40.73318,-74.00473000000001,5.017279836814924,2,9,1.57,1,0,1,0,0
40536,40.85085,-73.94134,3.9318256327243257,1,35,5.93,1,36,0,1,0
40537,40.84487,-73.90811,4.394449154672439,2,1,0.18,1,156,0,1,0
40538,40.67674,-73.93083,4.897839799950911,2,7,1.24,1,41,1,0,0
40540,40.7868,-73.95228,3.9318256327243257,2,29,5.0,1,0,0,1,0
40541,40.707440000000005,-74.00819,5.393627546352362,1,20,3.85,8,322,1,0,0
40542,40.81859,-73.93997,4.110873864173311,2,8,1.41,1,80,0,1,0
40545,40.72466,-73.98373000000001,5.4638318050256105,2,28,4.75,1,8,1,0,0
40546,40.86772,-73.92563,3.713572066704308,4,1,0.24,2,81,0,1,0
40547,40.64557,-73.98097,4.61512051684126,1,2,0.43,1,268,1,0,0
40548,40.73336,-73.95394,4.532599493153256,4,3,0.66,1,95,1,0,0
40549,40.85065,-73.93188,3.828641396489095,2,12,2.32,1,78,0,1,0
40550,40.686170000000004,-73.95926999999999,3.9318256327243257,4,3,1.76,1,365,0,1,0
40552,40.7848,-73.95687,3.7612001156935624,3,7,1.39,1,131,0,1,0
40554,40.8087,-73.94157,5.017279836814924,2,17,3.31,1,19,1,0,0
40555,40.70165,-73.92262,3.58351893845611,4,1,0.43,1,7,0,1,0
40558,40.72377,-73.97963,5.66988092298052,2,17,3.42,1,72,0,1,0
40560,40.7576,-73.93222,4.02535169073515,1,25,5.03,2,34,0,1,0
40561,40.80761,-73.94366,5.5254529391317835,3,11,1.94,2,110,1,0,0
40562,40.75396,-73.90111,4.04305126783455,2,9,2.84,1,4,0,1,0
40563,40.65344,-73.94547,4.795790545596741,1,13,3.0,1,0,1,0,0
40564,40.76061,-73.92811999999999,5.0106352940962555,3,14,3.0,1,30,1,0,0
40567,40.6789,-73.91014,4.394449154672439,2,8,2.12,1,0,1,0,0
40568,40.662620000000004,-73.91575,4.0943445622221,1,2,0.42,2,53,0,1,0
40569,40.64656,-73.95016,4.189654742026425,2,20,3.57,2,293,1,0,0
40570,40.65808,-73.93903,3.6888794541139363,2,3,0.73,2,67,0,1,0
40571,40.74343,-73.98147,4.948759890378168,1,3,0.63,1,0,1,0,0
40574,40.687090000000005,-73.85982,4.02535169073515,4,10,1.81,2,360,0,1,0
40575,40.65218,-73.96551,3.713572066704308,7,4,0.92,1,1,0,1,0
40576,40.70417,-74.01709,4.7535901911063645,1,12,2.02,1,0,1,0,0
40577,40.80454,-73.94635,5.993961427306569,5,15,2.88,1,148,1,0,0
40578,40.83397,-73.94541,3.58351893845611,1,25,4.36,2,80,0,1,0
40579,40.70218,-73.92045999999999,3.713572066704308,3,13,2.95,2,51,0,1,0
40580,40.81272,-73.9471,4.709530201312334,4,20,4.69,2,227,1,0,0
40581,40.680009999999996,-73.90547,3.58351893845611,7,1,0.22,1,0,0,1,0
40583,40.69812,-73.92134,4.875197323201151,2,6,1.18,1,356,0,1,0
40584,40.76263,-73.97664,5.703782474656201,3,3,0.56,1,38,1,0,0
40589,40.68928,-73.93906,4.875197323201151,3,6,2.09,1,292,1,0,0
40590,40.77008,-73.87442,4.859812404361672,1,4,0.83,3,80,1,0,0
40591,40.683640000000004,-73.90748,3.828641396489095,1,2,0.39,1,0,0,1,0
40592,40.69226,-73.94788,4.499809670330265,3,18,3.03,3,237,1,0,0
40593,40.693059999999996,-73.94565,3.6888794541139363,1,1,0.22,1,0,0,1,0
40595,40.64359,-74.01358,3.912023005428146,1,8,1.67,3,164,0,1,0
40596,40.643029999999996,-74.014,3.912023005428146,1,3,1.48,3,155,0,1,0
40598,40.71159,-73.96581,4.127134385045092,2,15,2.76,1,0,1,0,0
40599,40.81944,-73.93974,4.2626798770413155,1,23,6.05,2,97,0,1,0
40601,40.70817,-73.83595,3.713572066704308,1,13,2.41,2,17,0,1,0
40602,40.689370000000004,-73.94291,3.9318256327243257,2,14,2.46,1,5,0,1,0
40603,40.695679999999996,-73.93203000000001,5.170483995038151,2,23,4.06,1,227,1,0,0
40604,40.70505,-73.934,3.9318256327243257,4,2,0.42,1,12,0,1,0
40606,40.73203,-73.95125999999999,4.564348191467836,1,22,3.71,1,22,1,0,0
40607,40.73757,-73.95509,4.394449154672439,2,22,3.84,3,5,1,0,0
40608,40.7282,-73.89135,4.51085950651685,3,9,6.75,1,121,1,0,0
40609,40.71261,-73.99506,5.5254529391317835,3,21,3.64,1,148,1,0,0
40610,40.656209999999994,-73.9562,3.713572066704308,3,5,1.03,4,0,0,1,0
40611,40.76453,-73.98527,4.394449154672439,3,8,1.4,1,0,0,1,0
40612,40.57504,-73.96673,4.394449154672439,1,1,0.17,1,0,1,0,0
40614,40.681,-73.96826999999999,5.017279836814924,1,1,0.18,1,0,0,1,0
40615,40.78132,-73.94723,4.330733340286331,4,15,2.66,1,21,0,1,0
40617,40.78062,-73.95173,4.499809670330265,1,39,6.65,4,221,0,1,0
40618,40.75675,-73.88599,4.605170185988092,1,18,3.16,2,141,1,0,0
40619,40.78001,-73.9518,4.605170185988092,1,38,6.44,4,142,0,1,0
40621,40.73411,-74.00508,5.14166355650266,3,9,1.71,3,169,1,0,0
40622,40.7814,-73.95206,3.9318256327243257,1,38,6.48,4,238,0,0,1
40623,40.8181,-73.94440999999999,4.418840607796598,1,22,3.84,4,96,0,1,0
40624,40.76495,-73.96679,5.703782474656201,1,8,1.36,7,342,1,0,0
40625,40.70472,-73.74865,4.804021044733257,1,13,2.28,3,90,1,0,0
40626,40.82049,-73.94505,4.330733340286331,1,21,4.09,4,351,0,1,0
40627,40.736670000000004,-73.98592,5.298317366548036,3,20,3.7,1,123,1,0,0
40629,40.69657,-73.99604000000001,4.382026634673881,3,1,0.77,1,94,1,0,0
40630,40.690459999999995,-73.9586,4.110873864173311,30,1,0.45,4,153,0,1,0
40631,40.84282,-73.94133000000001,3.828641396489095,1,13,2.45,1,87,0,1,0
40632,40.680690000000006,-73.94264,4.836281906951478,1,2,1.02,1,199,0,1,0
40633,40.72189,-73.9941,5.298317366548036,7,1,0.38,1,124,1,0,0
40634,40.6847,-73.90883000000001,3.8918202981106265,1,2,2.0,1,53,0,1,0
40635,40.798759999999994,-73.93763,3.713572066704308,7,9,1.97,2,8,0,1,0
40636,40.85589,-73.85825,4.454347296253507,5,5,0.85,5,343,0,1,0
40637,40.586240000000004,-73.94558,3.828641396489095,1,21,6.3,1,160,0,1,0
40639,40.695809999999994,-73.95379,4.23410650459726,30,1,1.0,6,311,0,1,0
40640,40.73812,-73.92024,3.7376696182833684,30,1,0.25,103,186,0,1,0
40642,40.81878,-73.95302,4.356708826689592,1,15,3.36,7,351,0,1,0
